,scenario,num_agents,Length,Success,Time
3129,empty-32-32-random-7,15,277.60512242138304,True,1.68065617
3130,den312d-random-9,15,,False,
3131,warehouse-10-20-10-2-1-random-24,15,,False,
3132,random-64-64-20-random-16,2,67.21320343559643,True,0.044239133
3133,ht_mansion_n-random-4,20,,False,
3134,warehouse-20-40-10-2-1-random-7,2,515.468037431536,True,0.339632695
3135,room-32-32-4-random-17,20,,False,
3136,warehouse-10-20-10-2-1-random-22,20,,False,
3137,maze-128-128-1-random-25,15,,False,8.168254081
3138,random-32-32-10-random-8,2,23.899494936611667,True,0.010266574
3139,maze-128-128-1-random-9,10,,False,
3140,ht_chantry-random-18,2,196.28427124746196,True,0.143001189
3141,lt_gallowstemplar_n-random-4,20,,False,
3142,Paris_1_256-random-19,2,226.68124086713178,True,0.327972076
3143,empty-16-16-random-24,15,,False,1.755077977
3144,Boston_0_256-random-6,10,,False,1.299321506
3145,warehouse-20-40-10-2-1-random-22,4,637.8111831820431,True,0.509525678
3146,maze-128-128-10-random-11,2,,True,0.209396027
3147,empty-16-16-random-20,15,,False,3.957781788
3148,den520d-random-8,15,1617.8002153624996,True,4.006899167
3149,empty-8-8-random-8,10,,False,1.043387296
3150,Paris_1_256-random-13,2,,False,0.260759992
3151,empty-32-32-random-25,10,160.36753236814718,True,0.577412031
3152,empty-48-48-random-22,4,106.94112549695429,True,0.042478572
3153,maze-32-32-2-random-14,10,380.05382386916233,True,0.408495753
3154,warehouse-20-40-10-2-1-random-16,2,324.8700576850888,True,0.279084695
3155,warehouse-10-20-10-2-2-random-18,20,,False,
3156,maze-128-128-1-random-11,4,,True,1.517943517
3157,maze-128-128-10-random-18,15,,False,0.55542253
3158,empty-48-48-random-22,20,,False,
3159,random-32-32-10-random-16,2,39.45584412271572,True,0.013402334
3160,warehouse-20-40-10-2-2-random-8,2,231.0121933088198,True,0.454737704
3161,maze-32-32-4-random-9,15,,False,3.990214128
3162,warehouse-20-40-10-2-1-random-25,4,884.2375900532363,True,0.623631457
3163,ht_mansion_n-random-1,10,799.9087296526008,True,1.101544405
3164,Berlin_1_256-random-12,15,,False,0.961519111
3165,den520d-random-13,10,1246.4356415871825,True,2.657529825
3166,warehouse-20-40-10-2-2-random-25,20,,False,
3167,ht_mansion_n-random-7,10,,False,
3168,warehouse-10-20-10-2-2-random-15,2,167.21320343559643,True,0.14195202
3169,room-32-32-4-random-8,20,,False,
3170,maze-32-32-2-random-18,4,323.56854249492375,True,0.190926744
3171,random-64-64-20-random-7,10,342.6223663640862,True,0.258850846
3172,room-64-64-16-random-5,2,30.31370849898476,True,0.017485057
3173,empty-8-8-random-4,15,,False,0.736042699
3174,maze-32-32-4-random-25,2,86.45584412271572,True,0.043301484
3175,warehouse-10-20-10-2-2-random-20,10,,False,
3176,maze-32-32-2-random-6,10,,False,3.6702431620000002
3177,maze-32-32-4-random-21,2,119.8406204335659,True,0.692175414
3178,room-32-32-4-random-9,10,,False,
3179,room-64-64-16-random-7,4,147.1543289325507,True,0.068143854
3180,lak303d-random-5,15,,False,
3181,random-32-32-10-random-22,20,,False,
3182,empty-8-8-random-9,20,,False,1.539104883
3183,orz900d-random-20,20,,False,
3184,ost003d-random-18,4,606.8254685319163,True,0.699045734
3185,empty-32-32-random-9,20,,False,
3186,ost003d-random-22,2,368.81832585698,True,0.371761132
3187,maze-128-128-2-random-25,10,4689.699710299115,True,6.759154736
3188,empty-8-8-random-25,4,11.65685424949238,True,0.002533612
3189,maze-128-128-10-random-7,15,,False,0.776635023
3190,maze-128-128-10-random-25,10,,False,0.452843183
3191,maze-32-32-2-random-18,20,,False,
3192,empty-16-16-random-10,2,21.82842712474619,True,0.00501116
3193,random-32-32-20-random-3,20,,False,
3194,room-32-32-4-random-12,10,,False,1.746118805
3195,empty-32-32-random-12,4,87.18376618407356,True,0.026064571
3196,warehouse-10-20-10-2-2-random-14,2,55.627416997969526,True,0.108824622
3197,empty-16-16-random-6,2,14.071067811865476,True,0.004833777
3198,ht_chantry-random-24,20,,False,
3199,room-64-64-16-random-4,2,27.31370849898476,True,0.016988632
3200,w_woundedcoast-random-22,2,671.6244584051412,True,2.394143936
3201,den520d-random-4,20,,False,7.996636684
3202,room-64-64-16-random-5,20,,False,
3203,Berlin_1_256-random-25,2,,False,0.506995954
3204,w_woundedcoast-random-25,20,,False,
3205,warehouse-20-40-10-2-2-random-24,4,,False,0.75776904
3206,warehouse-10-20-10-2-1-random-18,2,163.8700576850888,True,0.075923655
3207,lak303d-random-12,20,,False,
3208,den520d-random-10,20,,False,
3209,den520d-random-23,20,,False,9.005198228
3210,warehouse-10-20-10-2-2-random-11,10,879.9360748630712,True,0.704728555
3211,brc202d-random-22,15,,False,7.497784009
3212,lak303d-random-4,15,,False,
3213,ost003d-random-1,2,365.16147160748795,True,0.348535138
3214,maze-32-32-2-random-13,2,116.38477631085021,True,0.030825786
3215,ht_mansion_n-random-2,10,771.5411972844537,True,0.983909228
3216,lak303d-random-25,15,,False,
3217,empty-16-16-random-6,15,,False,5.973465964
3218,random-64-64-20-random-19,4,172.6101730552664,True,0.096650287
3219,random-64-64-10-random-15,10,343.5218613006978,True,0.241348108
3220,maze-32-32-4-random-4,2,108.69848480983498,True,0.021596764
3221,lak303d-random-22,20,,False,
3222,random-64-64-10-random-16,10,400.83556979968256,True,0.315271715
3223,maze-128-128-10-random-2,20,,False,4.993792984
3224,warehouse-10-20-10-2-2-random-6,2,73.48528137423857,True,0.093240453
3225,Paris_1_256-random-18,15,,False,1.613469346
3226,Boston_0_256-random-22,10,,False,1.3516099
3227,empty-32-32-random-6,4,47.35533905932738,True,0.014372858
3228,maze-32-32-4-random-23,15,,False,3.168916158
3229,orz900d-random-2,2,,False,
3230,den312d-random-7,20,,False,
3231,den520d-random-17,4,,False,1.1561286769999999
3232,maze-32-32-4-random-14,15,,False,4.642611367
3233,ost003d-random-1,10,,False,
3234,empty-48-48-random-23,20,,False,
3235,lt_gallowstemplar_n-random-18,4,322.4802307403551,True,0.383849342
3236,Paris_1_256-random-25,2,,False,0.400676242
3237,Paris_1_256-random-16,15,,False,1.554027472
3238,empty-8-8-random-9,2,8.82842712474619,True,0.001727338
3239,random-64-64-10-random-8,2,95.35533905932738,True,0.055968552
3240,random-32-32-10-random-8,4,80.59797974644668,True,0.027982691
3241,orz900d-random-18,4,,False,
3242,maze-128-128-10-random-11,4,,False,0.223169848
3243,maze-128-128-10-random-9,20,,False,5.366315632
3244,empty-32-32-random-4,20,,False,
3245,lt_gallowstemplar_n-random-14,15,,False,
3246,lt_gallowstemplar_n-random-16,20,,False,
3247,maze-128-128-10-random-20,20,,False,3.512075233
3248,orz900d-random-13,4,,False,
3249,ht_chantry-random-8,20,,False,
3250,random-32-32-20-random-2,20,,False,
3251,ost003d-random-1,15,,False,
3252,maze-128-128-2-random-18,10,,False,
3253,maze-128-128-10-random-8,10,,False,0.553795976
3254,ht_chantry-random-7,4,209.5807358037435,True,0.205891485
3255,maze-128-128-10-random-21,4,,False,0.161300712
3256,brc202d-random-6,10,,False,6.591896098
3257,orz900d-random-16,15,,False,
3258,maze-32-32-4-random-13,20,,False,
3259,room-64-64-16-random-11,2,83.08326112068522,True,0.116526763
3260,Paris_1_256-random-12,20,,False,6.809207297
3261,ost003d-random-23,4,447.6173157302026,True,0.41706328
3262,brc202d-random-23,15,,False,8.093488271
3263,maze-32-32-2-random-12,15,,False,3.386018589
3264,empty-8-8-random-19,4,14.65685424949238,True,0.004497372
3265,empty-16-16-random-12,2,21.14213562373095,True,0.004945208
3266,maze-128-128-10-random-4,2,,False,0.265460293
3267,random-32-32-20-random-9,2,27.242640687119287,True,0.01124743
3268,random-64-64-20-random-25,2,46.213203435596434,True,0.039560142
3269,random-64-64-10-random-25,2,81.98275605729685,True,0.04772273
3270,warehouse-20-40-10-2-1-random-10,4,808.9949493661169,True,0.624398609
3271,lak303d-random-7,15,,False,
3272,ht_mansion_n-random-9,20,,False,
3273,den312d-random-12,10,,False,4.078567
3274,Boston_0_256-random-24,15,,False,1.788954938
3275,empty-32-32-random-1,20,,False,
3276,random-64-64-10-random-7,2,112.15432893255067,True,0.060415164
3277,lak303d-random-4,2,127.12489168102779,True,0.154206435
3278,warehouse-20-40-10-2-2-random-20,20,,False,
3279,den312d-random-11,10,,False,4.037630001
3280,maze-128-128-1-random-2,15,,False,
3281,random-32-32-10-random-21,4,33.31370849898476,True,0.019526378
3282,maze-128-128-1-random-14,15,,False,
3283,Berlin_1_256-random-9,15,,False,1.052122466
3284,den312d-random-14,4,,False,
3285,brc202d-random-24,2,,False,1.456630241
3286,room-64-64-8-random-12,4,208.39696961966996,True,2.993702383
3287,warehouse-20-40-10-2-2-random-8,20,,False,
3288,ht_mansion_n-random-14,2,144.0832611206852,True,0.168674174
3289,ht_chantry-random-2,20,,False,
3290,Paris_1_256-random-20,2,,False,0.275291068
3291,maze-128-128-1-random-6,10,,False,7.530932071
3292,Paris_1_256-random-21,15,,False,1.22629907
3293,warehouse-20-40-10-2-2-random-14,2,294.6396103067892,True,0.5660937
3294,Berlin_1_256-random-4,2,,False,0.265344603
3295,brc202d-random-2,4,,False,2.28424088
3296,empty-8-8-random-21,15,,False,0.61444693
3297,maze-32-32-4-random-1,20,,False,
3298,room-32-32-4-random-7,4,88.97056274847715,True,0.027447788
3299,random-32-32-20-random-10,15,270.92388155425124,True,3.657289838
3300,Berlin_1_256-random-11,20,,False,5.624161222
3301,room-64-64-8-random-16,15,786.7716446627535,True,0.843679786
3302,maze-32-32-2-random-15,2,207.76955262170043,True,0.056517993
3303,maze-32-32-4-random-6,2,160.4264068711928,True,0.064166348
3304,lt_gallowstemplar_n-random-13,20,,False,
3305,lt_gallowstemplar_n-random-4,4,375.82337649086276,True,0.433763385
3306,den312d-random-2,4,88.42640687119285,True,0.081796371
3307,maze-128-128-10-random-17,4,,False,0.162495995
3308,lt_gallowstemplar_n-random-22,15,,False,
3309,warehouse-20-40-10-2-1-random-18,2,547.6274169979695,True,0.42209203
3310,maze-128-128-10-random-15,2,,False,0.131892046
3311,Boston_0_256-random-14,20,,False,7.003743845
3312,Boston_0_256-random-20,2,,False,0.371466566
3313,ost003d-random-13,2,220.7939392393398,True,0.213982767
3314,maze-128-128-10-random-3,2,,False,0.114713466
3315,warehouse-20-40-10-2-2-random-10,2,231.56854249492383,True,0.446460999
3316,maze-128-128-2-random-2,4,1949.7960312803948,True,3.26561172
3317,brc202d-random-15,2,640.6761902332491,True,2.588799976
3318,Paris_1_256-random-11,2,181.98275605729685,True,0.291959188
3319,empty-16-16-random-10,20,,False,
3320,warehouse-20-40-10-2-1-random-24,2,405.8284271247462,True,0.317228655
3321,Boston_0_256-random-2,4,,False,0.65884666
3322,maze-32-32-4-random-19,4,293.811183182043,True,1.610273865
3323,den520d-random-12,20,,False,
3324,Paris_1_256-random-2,2,142.01219330881975,True,0.248207665
3325,maze-128-128-10-random-4,15,,False,1.135098886
3326,Berlin_1_256-random-13,10,,False,0.690725824
3327,empty-8-8-random-17,4,12.48528137423857,True,0.004352168
3328,empty-8-8-random-10,10,,False,0.744216799
3329,random-64-64-10-random-21,20,,False,
3330,empty-16-16-random-3,15,,False,1.87195384
3331,warehouse-10-20-10-2-2-random-21,2,65.1126983722081,True,0.092024067
3332,lak303d-random-9,4,351.80613254815955,True,0.375445929
3333,random-64-64-10-random-3,4,107.66904755831213,True,0.083303271
3334,brc202d-random-9,10,,False,6.708444407
3335,random-32-32-20-random-24,2,32.97056274847714,True,0.012283187
3336,ht_chantry-random-16,20,,False,
3337,maze-32-32-2-random-3,15,,False,4.021785521
3338,maze-128-128-1-random-19,2,,True,0.75904458
3339,den312d-random-20,20,,False,
3340,lak303d-random-14,4,608.0020920410533,True,0.726059213
3341,den520d-random-15,10,,False,1.788816911
3342,ht_chantry-random-19,15,1438.8448045156715,True,1.63313184
3343,orz900d-random-3,15,,False,
3344,Berlin_1_256-random-13,4,,False,0.379139527
3345,random-64-64-10-random-24,20,,False,
3346,brc202d-random-20,10,,False,7.370205479
3347,lak303d-random-7,10,,False,
3348,maze-32-32-2-random-16,20,,False,
3349,empty-16-16-random-19,15,,False,1.7693652420000001
3350,ht_chantry-random-3,2,181.43860018001254,True,0.149641197
3351,ost003d-random-21,20,,False,
3352,warehouse-20-40-10-2-1-random-6,4,670.4680374315358,True,0.489486817
3353,w_woundedcoast-random-16,2,,False,
3354,warehouse-10-20-10-2-2-random-17,10,895.2619766708758,True,0.814613545
3355,warehouse-20-40-10-2-2-random-12,15,,False,2.757402741
3356,brc202d-random-9,2,,False,2.126216427
3357,empty-16-16-random-12,10,88.08326112068522,True,0.163367393
3358,empty-48-48-random-16,2,32.55634918610405,True,0.011429368
3359,random-32-32-10-random-4,4,88.32590180780453,True,0.028221645
3360,maze-128-128-2-random-24,10,,False,
3361,brc202d-random-1,10,,False,6.835132113
3362,maze-128-128-1-random-22,15,,False,9.129230881
3363,random-32-32-20-random-20,2,46.55634918610405,True,0.020930194
3364,empty-16-16-random-24,2,12.65685424949238,True,0.003855376
3365,brc202d-random-18,10,,False,6.583638771
3366,random-32-32-10-random-3,10,167.33809511662432,True,0.08576094
3367,maze-32-32-4-random-20,10,,False,0.596519702
3368,empty-16-16-random-20,2,25.313708498984766,True,0.004538797
3369,random-64-64-20-random-13,10,349.27922061357856,True,0.231423049
3370,warehouse-20-40-10-2-1-random-3,2,258.0121933088201,True,0.249484109
3371,ht_chantry-random-19,2,221.50966799187802,True,0.149679527
3372,w_woundedcoast-random-13,20,,False,
3373,empty-48-48-random-2,2,38.82842712474619,True,0.017318133
3374,room-32-32-4-random-18,15,,False,0.332823345
3375,maze-128-128-2-random-22,10,,False,
3376,ht_chantry-random-14,20,,False,
3377,maze-128-128-2-random-8,15,,False,
3378,ht_mansion_n-random-1,2,231.55129855222054,True,0.250641486
3379,maze-128-128-1-random-5,15,,False,
3380,ht_chantry-random-23,10,,False,
3381,Boston_0_256-random-15,10,,False,0.94058496
3382,random-32-32-20-random-23,10,,False,3.35660781
3383,random-64-64-10-random-17,20,,False,
3384,Berlin_1_256-random-1,2,205.08326112068522,True,0.277711977
3385,lt_gallowstemplar_n-random-9,20,,False,
3386,w_woundedcoast-random-7,15,,False,
3387,maze-32-32-4-random-6,15,,False,1.066381152
3388,maze-128-128-2-random-19,4,2373.6782822743044,True,3.561659228
3389,ht_chantry-random-21,4,314.0832611206852,True,0.235465494
3390,random-32-32-10-random-19,2,26.384776310850242,True,0.010738914
3391,orz900d-random-13,2,,False,
3392,ht_mansion_n-random-22,10,1060.94530957906,True,2.517963276
3393,Paris_1_256-random-2,10,,False,1.125186928
3394,maze-32-32-4-random-11,2,86.52691193458116,True,0.017358839
3395,warehouse-20-40-10-2-1-random-21,10,1322.5462479183373,True,1.114011368
3396,ost003d-random-19,10,1699.0966799187827,True,2.857429239
3397,orz900d-random-15,10,,False,
3398,den312d-random-2,20,,False,
3399,den312d-random-10,2,133.55634918610403,True,0.079248413
3400,warehouse-20-40-10-2-1-random-15,10,,False,
3401,random-64-64-20-random-18,20,,False,
3402,empty-16-16-random-17,15,,False,8.579170355
3403,Paris_1_256-random-22,15,,False,1.178490359
3404,brc202d-random-1,4,,False,3.195670961
3405,Paris_1_256-random-9,10,,False,0.925239077
3406,empty-16-16-random-8,15,,False,1.354782072
3407,empty-16-16-random-11,10,54.45584412271571,True,0.030639941
3408,empty-32-32-random-3,15,253.73506473629428,True,0.144332157
3409,maze-32-32-2-random-7,2,121.97056274847714,True,0.024217419
3410,warehouse-20-40-10-2-1-random-12,2,332.55634918610417,True,0.259286373
3411,Boston_0_256-random-11,20,,False,7.036848371
3412,random-64-64-10-random-22,2,64.31370849898477,True,0.043311578
3413,brc202d-random-5,2,,False,2.449599933
3414,maze-32-32-4-random-19,2,25.65685424949238,True,0.010684685
3415,den312d-random-21,4,173.63961030678922,True,0.14728324
3416,ht_mansion_n-random-20,2,281.4091629284898,True,0.376283798
3417,random-32-32-10-random-20,20,,False,
3418,ost003d-random-25,20,,False,
3419,brc202d-random-20,2,435.8944443027287,True,2.465915206
3420,warehouse-20-40-10-2-1-random-12,4,602.5685424949238,True,0.498090166
3421,Boston_0_256-random-3,10,,False,1.4185917049999999
3422,warehouse-20-40-10-2-2-random-14,15,,False,3.006349963
3423,den312d-random-14,15,,False,
3424,lak303d-random-21,15,,False,
3425,den520d-random-11,2,432.69343417595206,True,0.883790063
3426,maze-32-32-4-random-8,10,,False,
3427,ost003d-random-18,15,,False,
3428,empty-16-16-random-10,4,41.72792206135786,True,0.022131594
3429,ht_mansion_n-random-3,2,143.29646455628165,True,0.181233059
3430,maze-128-128-1-random-16,2,,True,0.201437765
3431,ht_chantry-random-10,10,775.4751801064717,True,0.578235815
3432,Berlin_1_256-random-13,2,,False,0.281329344
3433,maze-32-32-2-random-22,10,,False,
3434,maze-128-128-10-random-11,20,,False,4.337235679
3435,room-64-64-16-random-21,2,97.98275605729685,True,0.037771355
3436,orz900d-random-10,20,,False,
3437,lak303d-random-7,20,,False,
3438,room-32-32-4-random-21,2,34.071067811865476,True,0.010993418
3439,Berlin_1_256-random-17,2,,False,0.383772349
3440,maze-128-128-10-random-19,15,,False,1.082040493
3441,Boston_0_256-random-12,10,,False,0.949498288
3442,brc202d-random-14,20,,False,
3443,empty-16-16-random-11,2,13.65685424949238,True,0.004119831
3444,ht_chantry-random-7,20,,False,
3445,room-64-64-16-random-16,4,186.16652224137042,True,0.069107238
3446,warehouse-20-40-10-2-2-random-9,10,,False,1.677745182
3447,warehouse-10-20-10-2-1-random-19,15,1058.8477631085022,True,0.727264464
3448,empty-16-16-random-4,4,42.62741699796952,True,0.008579877
3449,maze-128-128-1-random-23,4,,True,1.6100035780000002
3450,maze-128-128-2-random-24,2,315.81118318204335,True,0.263400937
3451,empty-8-8-random-5,4,17.65685424949238,True,0.007219948
3452,Boston_0_256-random-20,4,,False,0.568468403
3453,room-32-32-4-random-3,15,,False,8.156455417
3454,lak303d-random-24,15,,False,
3455,room-32-32-4-random-9,4,120.94112549695427,True,0.033277681
3456,maze-128-128-1-random-8,4,,False,
3457,lak303d-random-13,2,542.7594513539348,True,0.498179174
3458,room-64-64-8-random-9,20,,False,
3459,room-64-64-8-random-13,15,722.2447327281723,True,3.065293529
3460,maze-128-128-1-random-23,2,,True,1.301012446
3461,warehouse-10-20-10-2-1-random-6,15,947.6934341759518,True,0.463137508
3462,maze-128-128-2-random-7,20,,False,
3463,warehouse-10-20-10-2-1-random-25,15,1035.5512985522207,True,0.521858328
3464,warehouse-20-40-10-2-1-random-8,4,772.2548339959393,True,0.500257222
3465,warehouse-10-20-10-2-2-random-14,4,381.82337649086315,True,0.367106562
3466,empty-16-16-random-25,4,39.38477631085024,True,0.018429108
3467,lt_gallowstemplar_n-random-6,15,,False,
3468,room-64-64-16-random-24,4,161.26702730475876,True,0.06236416
3469,maze-32-32-4-random-25,10,,False,4.198009407
3470,room-32-32-4-random-22,20,,False,
3471,maze-32-32-2-random-25,4,59.31370849898475,True,0.170261624
3472,room-32-32-4-random-13,2,51.899494936611674,True,0.013090655
3473,empty-16-16-random-22,4,20.727922061357855,True,0.00533591
3474,random-64-64-20-random-3,10,379.8061325481598,True,0.53289522
3475,maze-32-32-2-random-12,4,239.59797974644664,True,0.091596049
3476,den520d-random-1,4,439.03152929257607,True,0.908802542
3477,room-32-32-4-random-4,2,39.071067811865476,True,0.011351533
3478,warehouse-10-20-10-2-1-random-13,10,656.379725676967,True,0.337088814
3479,maze-128-128-2-random-9,15,,False,
3480,random-64-64-10-random-20,10,380.70562748477136,True,0.252036236
3481,ht_mansion_n-random-11,20,,False,
3482,warehouse-20-40-10-2-2-random-7,2,291.76955262170065,True,0.523454025
3483,empty-32-32-random-20,4,63.62741699796952,True,0.018803529
3484,random-64-64-10-random-19,20,,False,
3485,maze-128-128-1-random-5,2,,True,1.172491221
3486,maze-128-128-2-random-25,2,1300.6883835420697,True,1.486776165
3487,warehouse-20-40-10-2-2-random-17,4,493.65180361560914,True,0.944454675
3488,warehouse-20-40-10-2-1-random-2,15,2709.1269837220816,True,1.9058806929999998
3489,ht_chantry-random-18,15,,False,
3490,random-32-32-10-random-9,10,,False,3.749261737
3491,warehouse-10-20-10-2-1-random-5,4,254.91168824543144,True,0.121583253
3492,ht_mansion_n-random-4,10,724.9676041556465,True,1.5753703749999999
3493,Boston_0_256-random-22,15,,False,1.8199194680000002
3494,empty-32-32-random-11,2,25.242640687119287,True,0.009383991
3495,random-32-32-20-random-17,10,175.4680374315355,True,0.073419048
3496,brc202d-random-10,20,,False,
3497,empty-48-48-random-16,10,270.07821048680194,True,0.096262652
3498,maze-128-128-10-random-15,20,,False,5.281109109
3499,empty-32-32-random-16,15,253.5634918610405,True,6.017896881
3500,random-32-32-10-random-23,20,,False,
3501,empty-16-16-random-11,20,,False,
3502,maze-32-32-4-random-1,10,,False,
3503,random-32-32-10-random-8,10,179.85281374238576,True,0.094312888
3504,den520d-random-18,10,,False,2.048776995
3505,lak303d-random-5,4,926.7493500861688,True,1.431280708
3506,empty-16-16-random-25,20,,False,
3507,random-32-32-10-random-2,15,,False,1.7735593139999999
3508,maze-128-128-1-random-1,10,,False,6.488835223
3509,random-32-32-10-random-5,10,168.095454429505,True,0.06105913
3510,lak303d-random-3,4,397.3624817342636,True,0.405954071
3511,empty-16-16-random-18,15,,False,1.07429268
3512,warehouse-10-20-10-2-1-random-11,10,,False,3.816298209
3513,empty-16-16-random-24,4,21.31370849898476,True,0.008554494
3514,maze-32-32-2-random-4,2,38.65685424949238,True,0.012506502
3515,brc202d-random-13,20,,False,
3516,ht_chantry-random-14,4,494.2792206135785,True,1.107695644
3517,maze-32-32-2-random-7,10,,False,
3518,warehouse-20-40-10-2-1-random-13,15,2917.671139599366,True,2.299059824
3519,room-32-32-4-random-4,4,96.04163056034261,True,0.025412254
3520,Boston_0_256-random-9,10,,False,1.177655743
3521,random-32-32-10-random-14,2,36.14213562373095,True,0.013433225
3522,empty-16-16-random-18,4,43.526911934581186,True,0.012370339
3523,brc202d-random-11,2,333.1543289325508,True,2.059908713
3524,warehouse-10-20-10-2-1-random-15,4,346.95331880577396,True,0.161060085
3525,random-32-32-10-random-5,2,55.1126983722081,True,0.01712311
3526,lt_gallowstemplar_n-random-17,10,1020.2152954766497,True,1.058904373
3527,room-64-64-16-random-5,15,650.671139599365,True,0.674747677
3528,ht_mansion_n-random-3,10,978.3767670841363,True,1.006207058
3529,ht_chantry-random-14,10,1140.256926036992,True,2.576887649
3530,room-64-64-16-random-18,20,,False,
3531,w_woundedcoast-random-20,20,,False,
3532,ost003d-random-3,10,726.6660889654818,True,1.086809088
3533,Paris_1_256-random-6,4,,False,0.381869742
3534,ht_chantry-random-4,4,294.05382386916233,True,0.231967936
3535,warehouse-20-40-10-2-1-random-11,10,1781.8650070512058,True,1.37138399
3536,room-32-32-4-random-18,20,,False,
3537,warehouse-10-20-10-2-2-random-24,2,68.79898987322333,True,0.092619127
3538,Berlin_1_256-random-4,15,,False,1.082340656
3539,maze-128-128-1-random-3,2,,True,0.601861507
3540,maze-128-128-2-random-13,4,1314.45793616377,True,1.068495915
3541,room-64-64-16-random-23,4,118.32590180780448,True,0.056623097
3542,maze-32-32-2-random-22,2,110.72792206135784,True,0.030934792
3543,empty-16-16-random-2,10,104.66904755831213,True,0.574661937
3544,w_woundedcoast-random-23,20,,False,
3545,random-64-64-20-random-17,15,,False,4.112477492
3546,random-64-64-20-random-1,15,,False,
3547,lak303d-random-20,4,457.64675298172597,True,0.485247908
3548,random-32-32-10-random-21,20,,False,
3549,maze-32-32-2-random-20,20,,False,
3550,warehouse-20-40-10-2-2-random-15,10,,False,1.792662523
3551,Boston_0_256-random-1,20,,False,
3552,maze-32-32-2-random-15,15,,False,5.981511976
3553,room-32-32-4-random-9,20,,False,
3554,Berlin_1_256-random-8,15,,False,1.067588751
3555,Paris_1_256-random-1,2,177.95331880577396,True,0.287053653
3556,random-64-64-20-random-19,10,463.19090885900994,True,0.267051844
3557,room-64-64-16-random-20,20,,False,
3558,random-32-32-20-random-22,4,114.98275605729691,True,0.033848167
3559,room-64-64-16-random-19,2,41.28427124746191,True,0.021443124
3560,ht_chantry-random-19,10,968.8376618407354,True,0.927081843
3561,maze-128-128-1-random-7,2,,True,1.353657019
3562,warehouse-10-20-10-2-1-random-25,10,587.267027304759,True,0.283385619
3563,maze-128-128-2-random-11,15,,False,
3564,random-32-32-10-random-15,20,,False,
3565,orz900d-random-23,15,,False,
3566,random-32-32-10-random-1,10,,False,
3567,random-32-32-20-random-15,15,,False,8.656055841
3568,maze-32-32-2-random-23,4,195.18376618407356,True,0.041414343
3569,empty-32-32-random-10,15,314.6467529817257,True,1.134712782
3570,ht_chantry-random-23,4,361.98275605729685,True,0.309395094
3571,random-64-64-20-random-24,2,59.72792206135785,True,0.044764166
3572,Berlin_1_256-random-3,2,,False,0.238458563
3573,warehouse-20-40-10-2-2-random-23,2,,False,0.474754386
3574,warehouse-10-20-10-2-2-random-3,2,93.35533905932738,True,0.106729893
3575,room-32-32-4-random-24,2,26.242640687119284,True,0.010126779
3576,empty-48-48-random-20,10,235.5218613006979,True,0.12369224
3577,Berlin_1_256-random-17,15,,False,1.129798992
3578,warehouse-20-40-10-2-2-random-21,15,,False,2.873534492
3579,empty-16-16-random-17,4,33.071067811865476,True,0.024637045
3580,empty-16-16-random-13,15,,False,1.643791261
3581,random-64-64-10-random-11,15,,False,2.921935536
3582,maze-128-128-2-random-24,20,,False,
3583,lak303d-random-6,15,,False,
3584,room-64-64-8-random-9,10,464.8477631085022,True,0.343146451
3585,maze-128-128-2-random-1,20,,False,
3586,maze-32-32-4-random-1,2,80.94112549695424,True,0.019939996
3587,Paris_1_256-random-22,2,,False,0.267800465
3588,empty-32-32-random-17,15,246.26702730475878,True,0.092313243
3589,ht_chantry-random-13,10,,False,
3590,Berlin_1_256-random-21,15,,False,1.034471524
3591,room-32-32-4-random-1,2,64.89949493661166,True,0.015220747
3592,random-32-32-20-random-14,2,26.31370849898476,True,0.011985284
3593,room-64-64-8-random-18,10,550.6761902332485,True,0.934191111
3594,empty-8-8-random-18,10,,False,1.105632464
3595,room-64-64-16-random-20,10,338.3208511739211,True,0.168593494
3596,empty-48-48-random-20,4,87.2253967444162,True,0.030860303
3597,maze-128-128-2-random-11,4,,False,
3598,warehouse-10-20-10-2-1-random-22,15,,False,5.119599232
3599,Boston_0_256-random-9,15,,False,1.684486321
3600,Berlin_1_256-random-3,15,,False,1.024795749
3601,random-32-32-20-random-6,4,74.04163056034261,True,0.02959555
3602,random-32-32-20-random-3,2,37.31370849898477,True,0.013747179
3603,room-32-32-4-random-5,4,104.04163056034263,True,0.028831362
3604,empty-48-48-random-6,4,85.9411254969543,True,0.032061073
3605,den520d-random-2,4,318.9066376115479,True,0.531620506
3606,maze-32-32-2-random-21,20,,False,
3607,random-32-32-20-random-21,15,341.2792206135786,True,0.618191126
3608,room-64-64-16-random-22,10,350.6345596729059,True,2.829698245
3609,Boston_0_256-random-10,10,,False,1.018529724
3610,den520d-random-9,10,1214.5310960166878,True,2.076158874
3611,maze-128-128-1-random-9,15,,False,6.930078207
3612,empty-32-32-random-8,10,178.29646455628165,True,0.062438289
3613,maze-128-128-1-random-15,4,,False,
3614,den312d-random-15,15,,False,8.273809115
3615,w_woundedcoast-random-16,10,,False,6.802248467
3616,w_woundedcoast-random-15,10,,False,
3617,random-64-64-20-random-20,15,624.445742854949,True,0.625495747
3618,warehouse-20-40-10-2-1-random-6,20,,False,
3619,random-32-32-20-random-23,15,,False,3.328249827
3620,empty-48-48-random-3,2,78.8111831820431,True,0.05262017
3621,den520d-random-11,10,1576.8225099390863,True,6.068459462
